SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,LATITUDE,LONGITUDE
PAST SALE,March-25-2020,Single Family Residential,1196 Cultivator St,Mount Pleasant,SC,29466,533304,4,3,41 - Mt Pleasant N of IOP Connector,2873,5227,2019,193,186,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/1196-Cultivator-St-29466/home/169641026,Charleston Trident MLS,19030622,32.8455234,-79.8089605
PAST SALE,May-10-2019,Single Family Residential,1108 Black Rush Cir,Mount Pleasant,SC,29466,425000,4,2.5,Dunes West,2756,11325,2001,513,154,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/1108-Black-Rush-Cir-29466/home/68740762,Charleston Trident MLS,19008375,32.902976,-79.8146706
PAST SALE,March-19-2019,Single Family Residential,1461 Oakhurst Dr,Mount Pleasant,SC,29466,525000,4,3.5,Rivertowne Country Club,2917,13939,2003,565,180,63,Sold,http://www.redfin.com/SC/Mt-Pleasant/1461-Oakhurst-Dr-29466/home/68555181,Charleston Trident MLS,19002051,32.8759278,-79.8138805
PAST SALE,October-11-2019,Single Family Residential,2671 Fountainhead Way,Mount Pleasant,SC,29466,641200,4,3.5,Dunes West,2996,7405,2019,359,214,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/2671-Fountainhead-Way-29466/home/168952783,Charleston Trident MLS,19025541,32.9223426,-79.8108637
PAST SALE,September-20-2019,Single Family Residential,1401 Lagoon Park Cir,Mount Pleasant,SC,29466,565000,4,3.5,Hamlin Plantation,2847,12632,2003,380,198,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/1401-Lagoon-Park-Cir-29466/home/68678527,Charleston Trident MLS,19022275,32.853135,-79.779507
PAST SALE,December-20-2019,Single Family Residential,1215 Max Ln,Mount Pleasant,SC,29466,674000,4,3.5,41 - Mt Pleasant N of IOP Connector,2795,4791,2019,289,241,92,Sold,http://www.redfin.com/SC/Mt-Pleasant/1215-Max-LN-29466/home/168689779,Charleston Trident MLS,19024200,32.846774,-79.803855
PAST SALE,June-1-2020,Single Family Residential,1335 Old Brickyard Rd,Mount Pleasant,SC,29466,580000,4,3.5,Brickyard Plantation,2915,24829,1992,125,199,85,Sold,http://www.redfin.com/SC/Mt-Pleasant/1335-Old-Brickyard-Rd-29466/home/68755943,Charleston Trident MLS,20009606,32.8655762,-79.8131057
PAST SALE,,Single Family Residential,584 Galera Ln,Mt Pleasant,SC,29464,753000,3,3.5,,2728,7405,2006,,276,,,http://www.redfin.com/SC/Mt-Pleasant/584-Galera-Ln-29464/home/68720552,,,32.8517834,-79.868855
PAST SALE,April-20-2020,Single Family Residential,609 Stewardship Rd,Mount Pleasant,SC,29464,790000,4,4,Belle Hall,2894,8712,2011,167,273,48,Sold,http://www.redfin.com/SC/Mt-Pleasant/609-Stewardship-Rd-29464/home/68915887,Charleston Trident MLS,20010871,32.8500003,-79.8689931
PAST SALE,June-14-2019,Single Family Residential,2737 Gaston Gate,Mount Pleasant,SC,29466,541000,4,2.5,Brickyard Plantation,2873,24393,1993,478,188,85,Sold,http://www.redfin.com/SC/Mt-Pleasant/2737-Gaston-Gate-29466/home/68629342,Charleston Trident MLS,19002416,32.8599265,-79.8074581
PAST SALE,October-25-2018,Single Family Residential,1428 Watershade Ct,Mount Pleasant,SC,29466,569000,4,3.5,Brickyard Plantation,2950,10454,1999,710,193,85,Sold,http://www.redfin.com/SC/Mt-Pleasant/1428-Watershade-Ct-29466/home/79094418,Charleston Trident MLS,18016294,32.8664472,-79.8036976
PAST SALE,July-1-2019,Single Family Residential,1339 River Otter Ct,Mount Pleasant,SC,29466,480000,4,3.5,Horlbeck Creek,2752,10018,1997,461,174,24,Sold,http://www.redfin.com/SC/Mt-Pleasant/1339-River-Otter-Ct-29466/home/68679513,Charleston Trident MLS,19013373,32.869186,-79.8047655
PAST SALE,June-12-2019,Single Family Residential,1178 Old Ivy Way,Mount Pleasant,SC,29466,519000,4,2.5,Brickyard Plantation,2754,9583,1992,480,188,85,Sold,http://www.redfin.com/SC/Mt-Pleasant/1178-Old-Ivy-Way-29466/home/68634514,Charleston Trident MLS,19000936,32.8585845,-79.8073049
PAST SALE,March-5-2020,Single Family Residential,352 Tidal Place Cir,Mount Pleasant,SC,29464,740000,4,3.5,Grassy Creek,2999,31798,2004,213,247,43,Sold,http://www.redfin.com/SC/Mt-Pleasant/352-Tidal-Pl-Cir-29464/home/68889736,Charleston Trident MLS,20001145,32.8500673,-79.8724931
PAST SALE,January-13-2020,Single Family Residential,515 Reid St,Mount Pleasant,SC,29464,1550000,4,3.5,Old Village,2800,10890,2014,265,554,,Sold,http://www.redfin.com/SC/Mt-Pleasant/515-Reid-St-29464/home/68547679,Charleston Trident MLS,19021635,32.7821845,-79.8679759
PAST SALE,March-4-2019,Single Family Residential,1441 Scotts Creek Cir,Mount Pleasant,SC,29464,715000,4,2.5,Scotts Creek,2756,13503,2013,580,259,125,Sold,http://www.redfin.com/SC/Mt-Pleasant/1441-Scotts-Creek-Cir-29464/home/68919008,Charleston Trident MLS,18032630,32.800902,-79.844081
PAST SALE,August-15-2019,Single Family Residential,175 Revetment Ln,Mount Pleasant,SC,29464,576250,4,2.5,Belle Hall,2913,9583,1994,416,198,48,Sold,http://www.redfin.com/SC/Mt-Pleasant/175-Revetment-Ln-29464/home/68597418,Charleston Trident MLS,19015839,32.8515924,-79.8617745
PAST SALE,March-16-2020,Single Family Residential,59 Hopetown Rd,Mount Pleasant,SC,29464,1019000,4,3.5,Ion,2940,6969,2005,202,347,100,Sold,http://www.redfin.com/SC/Mt-Pleasant/59-Hopetown-Rd-29464/home/68869599,Charleston Trident MLS,20005145,32.8201213,-79.8806737
PAST SALE,November-26-2019,Single Family Residential,983 Tall Pine Rd,Mount Pleasant,SC,29464,1200000,4,4,The Groves,2809,20037,1953,313,427,,Sold,http://www.redfin.com/SC/Mt-Pleasant/983-Tall-Pine-Rd-29464/home/68628379,Charleston Trident MLS,19025540,32.8007544,-79.8841514
PAST SALE,December-13-2019,Single Family Residential,1100 Phillips Park Dr,Mount Pleasant,SC,29464,675050,4,3.5,Phillips Park,2855,4356,2008,296,236,97,Sold,http://www.redfin.com/SC/Mt-Pleasant/1100-Phillips-Park-Dr-29464/home/68705573,Charleston Trident MLS,19010930,32.7948467,-79.8563044
PAST SALE,October-25-2019,Single Family Residential,3770 Canby Ct,Mount Pleasant,SC,29466,695000,4,4,Carolina Park,2893,13068,2015,345,240,101,Sold,http://www.redfin.com/SC/Mt-Pleasant/3770-Canby-Ct-29466/home/68553724,Charleston Trident MLS,19024617,32.892085,-79.7545218
PAST SALE,August-23-2019,Single Family Residential,1693 Banning St,Mount Pleasant,SC,29466,504365,4,3,Carolina Park,2770,6969,2019,408,182,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/1693-Banning-St-29466/home/161491337,Charleston Trident MLS,19014588,32.8898,-79.7639
PAST SALE,May-14-2020,Single Family Residential,3787 Millpond Ln,Mount Pleasant,SC,29466,860000,4,3.5,Carolina Park,2804,12632,2019,143,307,,Sold,http://www.redfin.com/SC/Mt-Pleasant/3787-Millpond-Ln-29466/home/146075914,Charleston Trident MLS,20008000,32.903135,-79.75309
PAST SALE,July-8-2019,Single Family Residential,3761 Orion Ln,Mount Pleasant,SC,29466,520995,4,3.5,Carolina Park,2857,11325,2019,454,182,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/3761-Orion-Ln-29466/home/160632384,Charleston Trident MLS,19006901,32.8989737,-79.7605959
PAST SALE,June-27-2019,Single Family Residential,1289 Gannett Rd,Mount Pleasant,SC,29464,595558,4,3.5,42 - Mt Pleasant S of IOP Connector,2978,5227,2019,465,200,60,Sold,http://www.redfin.com/SC/Mt-Pleasant/1289-Gannett-Rd-29464/home/167144036,Charleston Trident MLS,19018929,32.8042292,-79.8509191
PAST SALE,July-26-2019,Single Family Residential,1397 Royston Rd,Mount Pleasant,SC,29464,565000,4,2.5,Laurel Lakes,2967,10454,1999,436,190,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1397-Royston-Rd-29464/home/68991831,Charleston Trident MLS,19001270,32.8124972,-79.8342044
PAST SALE,,Single Family Residential,1441 Appling Dr,Mt Pleasant,SC,29464,695000,4,4,,2760,9148,2004,,252,,,http://www.redfin.com/SC/Mt-Pleasant/1441-Appling-Dr-29464/home/68552140,,,32.8079245,-79.8423011
PAST SALE,July-10-2019,Single Family Residential,1405 Appling Dr,Mount Pleasant,SC,29464,748650,4,3,Shell Point,2936,10018,2019,452,255,21,Sold,http://www.redfin.com/SC/Mt-Pleasant/1405-Appling-Dr-29464/home/68961715,Charleston Trident MLS,18030641,32.806743,-79.843904
PAST SALE,March-16-2020,Single Family Residential,311 Sugar House Retreat,Mount Pleasant,SC,29464,675000,4,2.5,Molasses Creek,2998,10454,1990,202,225,42,Sold,http://www.redfin.com/SC/Mt-Pleasant/311-Sugar-House-Retreat-29464/home/68593877,Charleston Trident MLS,20004707,32.8143974,-79.893162
PAST SALE,April-29-2019,Single Family Residential,160 5th Ave,Mount Pleasant,SC,29464,1095000,4,3.5,Scanlonville,2800,20037,2018,524,391,,Sold,http://www.redfin.com/SC/Mt-Pleasant/160-5th-Ave-29464/home/108124638,Charleston Trident MLS,18028657,32.8122254,-79.8998565
PAST SALE,June-17-2019,Single Family Residential,2727 Magnolia Woods Dr,Mount Pleasant,SC,29464,615000,4,2.5,Seaside Farms,2890,15681,2001,475,213,64,Sold,http://www.redfin.com/SC/Mt-Pleasant/2727-Magnolia-Woods-Dr-29464/home/68748275,Charleston Trident MLS,19007472,32.8166174,-79.8165831
PAST SALE,July-31-2019,Single Family Residential,2218 Magnolia Meadows Dr,Mount Pleasant,SC,29464,615000,4,2.5,Seaside Farms,2928,15245,2002,431,210,67,Sold,http://www.redfin.com/SC/Mt-Pleasant/2218-Magnolia-Meadows-Dr-29464/home/68597513,Charleston Trident MLS,19012917,32.8114605,-79.8209854
PAST SALE,,Single Family Residential,1205 Waterfront Dr,Mt Pleasant,SC,29464,692365,4,3.5,,2897,11868,1999,,239,,,http://www.redfin.com/SC/Mt-Pleasant/1205-Waterfront-Dr-29464/home/68882266,,,32.8228955,-79.8307029
PAST SALE,May-15-2020,Single Family Residential,1084 Lyle Way,Mount Pleasant,SC,29466,651210,4,3.5,Dunes West,2996,6098,2020,142,217,135,Sold,http://www.redfin.com/SC/Mt-Pleasant/1084-Lyle-Way-29466/home/171682657,Charleston Trident MLS,20012837,32.920854,-79.810475
PAST SALE,August-22-2019,Single Family Residential,2684 Fountainhead Way,Mount Pleasant,SC,29466,599300,4,3.5,Dunes West,2996,6098,2019,409,200,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/2684-Fountainhead-Way-29466/home/160397685,Charleston Trident MLS,19003673,32.914864,-79.826789
PAST SALE,November-18-2019,Single Family Residential,318 Oak Point Landing Dr,Mount Pleasant,SC,29464,485000,4,3.5,Longpoint,2841,16117,1996,321,171,87,Sold,http://www.redfin.com/SC/Mt-Pleasant/318-Oak-Point-Landing-Dr-29464/home/108184439,Charleston Trident MLS,19014668,32.860434,-79.8352329
PAST SALE,,Single Family Residential,814 Conquest Ave,Sullivan's Island,SC,29482,3000000,4,4,,2986,17700,1970,,1005,,,http://www.redfin.com/SC/Sullivan-s-Island/814-Conquest-Ave-29482/home/68875850,,,32.766446,-79.8636403
PAST SALE,December-17-2019,Single Family Residential,1308 Scotts Creek Cir,Mount Pleasant,SC,29464,825000,4,2.5,Scotts Creek,2789,15681,2015,292,296,125,Sold,http://www.redfin.com/SC/Mt-Pleasant/1308-Scotts-Creek-Cir-29464/home/68547670,Charleston Trident MLS,19030616,32.8004549,-79.8461741
PAST SALE,April-30-2020,Single Family Residential,2345 Primus Rd,Mount Pleasant,SC,29466,525000,4,3.5,41 - Mt Pleasant N of IOP Connector,2759,4356,2019,157,190,89,Sold,http://www.redfin.com/SC/Mt-Pleasant/2345-Primus-Dr-29466/home/161460649,Charleston Trident MLS,19015493,32.839793,-79.814214
PAST SALE,July-1-2019,Single Family Residential,858 Sovereign Ter,Mount Pleasant,SC,29464,680000,4,3.5,Snee Farm,2850,20908,1982,461,239,31,Sold,http://www.redfin.com/SC/Mt-Pleasant/858-Sovereign-Ter-29464/home/108124459,Charleston Trident MLS,19014910,32.8372786,-79.8354299
PAST SALE,October-31-2018,Single Family Residential,1609 Diddy Dr,Mount Pleasant,SC,29464,857500,4,3.5,Daybreak,2906,12196,2014,704,295,30,Sold,http://www.redfin.com/SC/Mt-Pleasant/1609-Diddy-Dr-29464/home/68857026,Charleston Trident MLS,18025461,32.8040068,-79.8317096
PAST SALE,March-14-2019,Single Family Residential,2028 Andover Way,Mount Pleasant,SC,29466,445000,4,2.5,Park West,2793,11761,2000,570,159,74,Sold,http://www.redfin.com/SC/Mt-Pleasant/2028-Andover-Way-29466/home/68674945,Charleston Trident MLS,19001836,32.889473,-79.8045028
PAST SALE,November-26-2019,Single Family Residential,2813 Summertime Ln,Mount Pleasant,SC,29466,676425,4,3.5,Dunes West,3000,10454,2019,313,225,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/2813-Summertime-Ln-29466/home/169632355,Charleston Trident MLS,19030534,32.915872,-79.816432
PAST SALE,March-5-2020,Single Family Residential,1538 Trumpington St,Mount Pleasant,SC,29466,545000,4,3,Park West,2878,8712,2017,213,189,73,Sold,http://www.redfin.com/SC/Mt-Pleasant/1538-TRUMPINGTON-St-29466/home/145329576,Charleston Trident MLS,20002646,32.889913,-79.794361
PAST SALE,March-6-2020,Single Family Residential,625 Hobcaw Bluff Dr,Mount Pleasant,SC,29464,630000,4,2.5,Hobcaw Creek Plantation,2942,10890,1992,212,214,81,Sold,http://www.redfin.com/SC/Mt-Pleasant/625-Hobcaw-Bluff-Dr-29464/home/68644919,Charleston Trident MLS,19032645,32.8335827,-79.8622768
PAST SALE,April-23-2019,Single Family Residential,1543 Mossy Branch Way,Mount Pleasant,SC,29464,1400000,4,3,The Oaks Marsh View,2842,11761,2017,530,493,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1543-Mossy-Branch-Way-29464/home/143935512,Charleston Trident MLS,19011829,32.7921162,-79.845467
PAST SALE,October-9-2018,Single Family Residential,1550 Mossy Branch Way,Mount Pleasant,SC,29464,880916,4,3,The Oaks Marsh View,2825,9147,2018,726,312,100,Sold,http://www.redfin.com/SC/Mt-Pleasant/1550-Mossy-Rd-29464/home/113890892,Charleston Trident MLS,18003382,32.7937014,-79.8471843
PAST SALE,November-17-2018,Single Family Residential,1282 Gannett Rd,Mount Pleasant,SC,29464,619026,4,3.5,42 - Mt Pleasant S of IOP Connector,2978,5662,2018,687,208,60,Sold,http://www.redfin.com/SC/Mt-Pleasant/1282-Gannett-Rd-29464/home/148153887,Charleston Trident MLS,18031158,32.8234848,-79.8520818
PAST SALE,March-26-2019,Single Family Residential,524 Faulkner Dr,Mount Pleasant,SC,29466,560000,4,3.5,Alston Point,2757,43124,2001,558,203,10,Sold,http://www.redfin.com/SC/Mt-Pleasant/524-Faulkner-Dr-29466/home/108177846,Charleston Trident MLS,18028923,32.9107188,-79.7563507
PAST SALE,November-27-2019,Single Family Residential,1293 Wisteria Wall Dr,Mount Pleasant,SC,29464,589000,4,2.5,Seaside Farms,2890,11325,2001,312,204,61,Sold,http://www.redfin.com/SC/Mt-Pleasant/1293-Wisteria-Wall-Dr-29464/home/68919217,Charleston Trident MLS,19029002,32.816161,-79.8198035
PAST SALE,April-23-2020,Single Family Residential,2649 Dutchman Dr,Mount Pleasant,SC,29466,663940,4,3.5,Dunes West,3000,13939,2020,164,221,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/2649-Dutchman-Dr-29466/home/169894794,Charleston Trident MLS,19032729,32.917464,-79.813621
PAST SALE,March-3-2020,Single Family Residential,1505 Faith St,Mount Pleasant,SC,29466,535000,4,3,Hamlin Plantation,2890,8276,2002,215,185,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/1505-Faith-St-29466/home/68907375,Charleston Trident MLS,20001034,32.8485774,-79.7807037
PAST SALE,November-28-2018,Single Family Residential,1424 Lagoon Park Cir,Mount Pleasant,SC,29466,546000,4,2.5,Hamlin Plantation,2954,15681,2001,676,185,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/1424-Lagoon-Park-Cir-29466/home/68748089,Charleston Trident MLS,18015865,32.8518308,-79.7802439
PAST SALE,December-17-2019,Single Family Residential,2283 Hartfords Bluff Cir,Mount Pleasant,SC,29466,558000,4,3.5,Rivertowne,2914,14374,1997,292,191,72,Sold,http://www.redfin.com/SC/Mt-Pleasant/2283-Hartfords-Bluff-Cir-29466/home/68643324,Charleston Trident MLS,19028281,32.9024684,-79.8344401
PAST SALE,January-9-2020,Single Family Residential,1076 Lyle Way,Mount Pleasant,SC,29466,575215,4,4,Dunes West,2993,9147,2019,269,192,135,Sold,http://www.redfin.com/SC/Mt-Pleasant/1076-Lyle-Way-29466/home/170197958,Charleston Trident MLS,20000163,32.920532,-79.810684
PAST SALE,April-1-2020,Single Family Residential,608 Oak Marsh Dr,Mount Pleasant,SC,29464,680000,4,2.5,Wakendaw Lakes,2903,11325,1986,186,234,17,Sold,http://www.redfin.com/SC/Mt-Pleasant/608-Oak-Marsh-Dr-29464/home/68674610,Charleston Trident MLS,19024510,32.8304233,-79.8555878
PAST SALE,,Single Family Residential,1942 Enclave Dr,Mt Pleasant,SC,29464,538500,4,3.5,,2681,10200,1997,,201,,,http://www.redfin.com/SC/Mt-Pleasant/1942-Enclave-Dr-29464/home/68694805,,,32.8586645,-79.8352168
PAST SALE,April-20-2020,Single Family Residential,1501 Oakhurst Dr,Mount Pleasant,SC,29466,557500,4,3.5,Rivertowne Country Club,2887,12196,2002,167,193,58,Sold,http://www.redfin.com/SC/Mt-Pleasant/1501-Oakhurst-Dr-29466/home/68883351,Charleston Trident MLS,20010535,32.8771326,-79.815964
PAST SALE,October-26-2018,Single Family Residential,3736 Goodwater St,Mount Pleasant,SC,29466,762227,4,3,Carolina Park,2867,13503,2018,709,266,130,Sold,http://www.redfin.com/SC/MOUNT-PLEASANT/3736-GOODWATER-ST-29466/home/144856607,Charleston Trident MLS,18003662,32.8747038,-79.7960523
PAST SALE,October-1-2019,Single Family Residential,1532 Rivertowne Country Club Dr,Mount Pleasant,SC,29466,725000,4,3.5,Rivertowne Country Club,2983,15681,2015,369,243,75,Sold,http://www.redfin.com/SC/Mt-Pleasant/1532-Rivertowne-Country-Club-Dr-29466/home/68987841,Charleston Trident MLS,19015290,32.8727598,-79.8172645
PAST SALE,April-12-2019,Single Family Residential,2785 Summertime Ln,Mount Pleasant,SC,29466,586915,4,3.5,Dunes West,2930,16552,2019,541,200,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/2785-Summertime-LN-29466/home/161377471,Charleston Trident MLS,19010101,32.8747038,-79.7960523
PAST SALE,April-3-2020,Single Family Residential,3118 Linksland Rd,Mount Pleasant,SC,29466,525000,4,3.5,Charleston National,2797,10454,1994,184,188,34,Sold,http://www.redfin.com/SC/Mt-Pleasant/3118-Linksland-Rd-29466/home/68664838,Charleston Trident MLS,19028749,32.8691699,-79.7740467
PAST SALE,March-29-2019,Single Family Residential,1329 Osmond Rd,Mount Pleasant,SC,29466,590000,4,2.5,Hamlin Plantation,2848,8712,2006,555,207,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/1329-Osmond-Rd-29466/home/68771953,Charleston Trident MLS,19001621,32.8554565,-79.771969
PAST SALE,June-27-2019,Single Family Residential,1317 Whisker Pole Ln,Mount Pleasant,SC,29466,585000,4,3,Dunes West,2997,13068,2014,465,195,135,Sold,http://www.redfin.com/SC/Mt-Pleasant/1317-Whisker-Pole-Ln-29466/home/68545224,Charleston Trident MLS,19004970,32.920367,-79.806689
PAST SALE,May-1-2019,Single Family Residential,2240 Skyler Dr,Mount Pleasant,SC,29466,560000,4,3.5,Oyster Point,2750,7405,2016,522,204,144,Sold,http://www.redfin.com/SC/Mt-Pleasant/2240-Skyler-Dr-29466/home/145329343,Charleston Trident MLS,18026379,32.8286578,-79.8023211
PAST SALE,December-11-2018,Single Family Residential,1157 Fulton Hall Ln,Mount Pleasant,SC,29466,1055000,4,3.5,Fulton,2857,3920,2018,663,369,81,Sold,http://www.redfin.com/SC/Mt-Pleasant/1157-Fulton-Hall-Ln-29466/home/145329460,Charleston Trident MLS,18016391,32.8468968,-79.8060893
PAST SALE,May-24-2019,Single Family Residential,1341 Hamlin Rd,Mount Pleasant,SC,29466,489000,4,3.5,41 - Mt Pleasant N of IOP Connector,2922,13939,2018,499,167,33,Sold,http://www.redfin.com/SC/Mt-Pleasant/1341-Hamlin-Rd-29466/home/144791012,Charleston Trident MLS,18027240,32.8474076,-79.7948262
PAST SALE,October-25-2019,Single Family Residential,1528 W Palmetto Fort Dr,Mount Pleasant,SC,29466,745900,4,3.5,Palmetto Fort,2968,20037,2019,345,251,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1528-W-Palmetto-Fort-Dr-29466/home/68859080,Charleston Trident MLS,19016670,32.829446,-79.8001479
PAST SALE,June-17-2019,Single Family Residential,3441 Attley St,Mount Pleasant,SC,29466,508000,4,3.5,Hamlin Plantation,3000,9583,2001,475,169,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/3441-Attley-St-29466/home/68736456,Charleston Trident MLS,19008399,32.8497215,-79.7832185
PAST SALE,,Single Family Residential,922 Blue Crab Way,Mt Pleasant,SC,29464,670000,4,2.5,,2814,15872,1986,,238,,,http://www.redfin.com/SC/Mt-Pleasant/922-Blue-Crab-Way-29464/home/68593322,,,32.8220416,-79.8694306
PAST SALE,June-2-2020,Single Family Residential,765 Wakendaw Blvd,Mount Pleasant,SC,29464,590000,4,3.5,Wakendaw Lakes,2980,12196,2013,124,198,13,Sold,http://www.redfin.com/SC/Mt-Pleasant/765-Wakendaw-Blvd-29464/home/108033509,Charleston Trident MLS,19031479,32.8223238,-79.858942
PAST SALE,,Single Family Residential,Fisherman's Bnd,Mt Pleasant,SC,29464,634000,4,2.5,,2727,14094,1998,,232,,,http://www.redfin.com/SC/Mt-Pleasant/Fisherman-s-Bnd-29464/home/68681058,,,32.831558,-79.871688
PAST SALE,September-10-2019,Single Family Residential,2000 Andover Way,Mount Pleasant,SC,29466,412500,4,2.5,Park West,2764,11325,2000,390,149,96,Sold,http://www.redfin.com/SC/Mt-Pleasant/2000-Andover-Way-29466/home/68742813,Charleston Trident MLS,19020804,32.8888516,-79.8030361
PAST SALE,June-23-2020,Single Family Residential,74 Sowell St,Mount Pleasant,SC,29464,1185000,4,3.5,Ion,2769,6098,1999,103,428,100,Sold,http://www.redfin.com/SC/Mt-Pleasant/74-Sowell-St-29464/home/68713288,Charleston Trident MLS,20017177,32.81463,-79.875564
PAST SALE,May-28-2020,Single Family Residential,1288 Wisteria Wall Dr,Mount Pleasant,SC,29464,622500,4,3.5,Seaside Farms,2759,14374,2000,129,226,61,Sold,http://www.redfin.com/SC/Mt-Pleasant/1288-Wisteria-Wall-Dr-29464/home/68746901,Charleston Trident MLS,20009977,32.8163375,-79.8192881
PAST SALE,January-3-2020,Single Family Residential,3844 Maidstone Dr,Mount Pleasant,SC,29466,525080,4,3.5,Carolina Park,2878,6534,2019,275,182,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/3844-Maidstone-Dr-29466/home/167116026,Charleston Trident MLS,19021024,32.8898,-79.7639
PAST SALE,January-3-2020,Single Family Residential,3893 Maidstone Dr,Mount Pleasant,SC,29466,532535,4,3.5,Carolina Park,2857,6534,2019,275,186,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/3893-Maidstone-Dr-29466/home/167388439,Charleston Trident MLS,19024647,32.8898,-79.7639
PAST SALE,July-12-2019,Single Family Residential,3828 Maidstone Dr,Mount Pleasant,SC,29466,509980,4,3,Carolina Park,2755,9583,2019,450,185,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/3828-Maidstone-Dr-29466/home/160633444,Charleston Trident MLS,19006919,32.8898,-79.7639
PAST SALE,August-15-2019,Single Family Residential,1281 Gannett St,Mount Pleasant,SC,29464,611490,4,3.5,42 - Mt Pleasant S of IOP Connector,2978,5662,2019,416,205,60,Sold,http://www.redfin.com/SC/Mt-Pleasant/1281-Gannett-St-29464/home/160536063,Charleston Trident MLS,19005528,32.8234848,-79.8520818
PAST SALE,January-23-2020,Single Family Residential,3579 Bayden Brg,Mount Pleasant,SC,29464,541325,4,3.5,Carolina Park,2850,8712,2019,255,190,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/3579-Bayden-BRG-29464/home/169181528,Charleston Trident MLS,19026890,32.8234848,-79.8520818
PAST SALE,August-12-2019,Single Family Residential,2208 Primus Rd,Mount Pleasant,SC,29466,484665,4,3.5,41 - Mt Pleasant N of IOP Connector,2759,4356,2018,419,176,89,Sold,http://www.redfin.com/SC/Mt-Pleasant/2208-Primus-Dr-29466/home/145654934,Charleston Trident MLS,18013780,32.8398394,-79.8143412
PAST SALE,April-3-2020,Single Family Residential,1168 Cultivator St,Mount Pleasant,SC,29466,535592,4,2.5,41 - Mt Pleasant N of IOP Connector,2927,6098,2019,184,183,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/1168-Cultivator-St-29466/home/170175829,Charleston Trident MLS,19034420,32.8455234,-79.8089605
PAST SALE,March-22-2019,Single Family Residential,2194 Midden Dr,Mount Pleasant,SC,29466,590000,4,3.5,Oyster Point,2800,6969,2018,562,211,144,Sold,http://www.redfin.com/SC/Mount-Pleasant/2194-Midden-Dr-29464/home/146464337,Charleston Trident MLS,18020217,32.819177,-79.79705
PAST SALE,June-14-2019,Single Family Residential,603 Royall Ave,Mount Pleasant,SC,29464,1250000,4,4.5,Old Village,2900,10018,2005,478,431,,Sold,http://www.redfin.com/SC/Mt-Pleasant/603-Royall-Ave-29464/home/68896262,Charleston Trident MLS,19004673,32.7826274,-79.8696493
PAST SALE,February-7-2020,Single Family Residential,203 William St,Mount Pleasant,SC,29464,1280000,4,3.5,Old Village,2879,19166,1995,240,445,,Sold,http://www.redfin.com/SC/Mt-Pleasant/203-William-St-29464/home/108165955,Charleston Trident MLS,19027529,32.7780733,-79.8634618
PAST SALE,,Single Family Residential,1120 Sea Island Crossing Ln,Mt Pleasant,SC,29464,684000,4,3.5,,2991,10019,1999,,229,,,http://www.redfin.com/SC/Mt-Pleasant/1120-Sea-Island-Crossing-Ln-29464/home/68913408,,,32.7983437,-79.86068
PAST SALE,,Single Family Residential,1677 Sewee Fort Rd,Mt Pleasant,SC,29466,564000,3,3,,2595,16988,2002,,217,,,http://www.redfin.com/SC/Mt-Pleasant/1677-Sewee-Fort-Rd-29466/home/68932248,,,32.9027717,-79.7963807
PAST SALE,June-5-2020,Single Family Residential,1749 James Basford Pl,Mount Pleasant,SC,29466,575000,4,3.5,Park West,2972,8276,2005,121,193,75,Sold,http://www.redfin.com/SC/Mt-Pleasant/1749-James-Basford-Pl-29466/home/104456938,Charleston Trident MLS,20006131,32.9007575,-79.7951985
PAST SALE,October-28-2019,Single Family Residential,2109 Breezy Point Dr,Mount Pleasant,SC,29466,725990,4,3.5,Rivertowne Country Club,3000,14810,2019,342,242,,Sold,http://www.redfin.com/SC/Mt-Pleasant/2109-Breezy-Point-Dr-29466/home/68965543,Charleston Trident MLS,19030123,32.88499,-79.836928
